ID	TISSUE	MIN	MAX	VAR	ISPHOS	CLUSTER	LFC_0-1	LFC_1-2	LFC_2-3	LFC_3-4	LFCDIFF	UNIPROTID	NAME	SOURCETISSUE
AT2G38020.1	SQ	-0.0038158986496593657	0.24009875745614345	0.013162120091226484	0	1	-0.0038158986496593657	0.11623176258275454	0.23144491255265176	0.24009875745614345	0.24391465610580282	Q93VQ0	Protein VACUOLELESS1	SQ
AT5G46040.1	SQ	0.26349990333984474	0.8206605498357968	0.07694297585267365	0	2	0.8206605498357968	0.26762109196615647	0.26349990333984474	0.2665779426504017	0.5571606464959521	Q9FNL8	Protein NRT1/ PTR FAMILY 5.3	SQ
AT1G04580.1	SQ	-0.09993895284819403	0.5403915882455133	0.08361625025738782	0	3	-0.028444160521607274	-0.09993895284819403	0.21575791279594728	0.5403915882455133	0.6403305410937072	Q7G191	Aldehyde oxidase 4	SQ
AT5G24410.1	SQ	-0.21292995980652962	1.1617836044696017	0.3487449256467819	0	3	-0.21292995980652962	0.08857898787878042	0.293354959893756	1.1617836044696017	1.3747135642761315	Q9FIN1	Probable 6-phosphogluconolactonase 4	SQ
AT4G29820.1	SQ	-0.1266387755305341	0.5619029900298248	0.09150345518181739	0	3	0.010466999051068878	0.25722878415258815	-0.1266387755305341	0.5619029900298248	0.688541765560359	Q94AF0	Pre-mRNA cleavage factor Im 25 kDa subunit 1	SQ
AT5G38420.1	SQ	-0.335689100871499	-0.13990488530384976	0.008708473585524677	1	1	-0.335689100871499	-0.13990488530384976	-0.21549932532575358	-0.3243731878148576	0.19578421556764924	P10797	Ribulose bisphosphate carboxylase small chain 2B, chloroplastic	SQ
AT1G70660.1	SQ	0.04329285771362549	0.31718056483015655	0.016343020575901045	0	1	0.31718056483015655	0.1033652658331699	0.25516035925980496	0.04329285771362549	0.27388770711653104	Q9CAB6	Ubiquitin-conjugating enzyme E2 variant 1B	SQ
AT2G36190.1	SQ	-0.06063441905354133	0.6564358132762941	0.13383016858504762	0	3	0.6564358132762941	-0.06063441905354133	-0.043746015361608416	0.4819684836459519	0.7170702323298355	Q8W413	Beta-fructofuranosidase, insoluble isoenzyme CWINV4	SQ
AT3G60370.1	SQ	-0.034798613687904004	0.2452070148880115	0.015803945344637634	1	1	0.2161668872687779	0.14065056776493765	0.2452070148880115	-0.034798613687904004	0.2800056285759155	Q0WRJ7	Peptidyl-prolyl cis-trans isomerase FKBP20-2, chloroplastic	SQ
AT2G44610.1	SQ	0.0411534372967571	0.4074949337067808	0.023486170018631042	0	1	0.2288297805168234	0.0411534372967571	0.4074949337067808	0.29257863316809085	0.3663414964100237	O80501	Ras-related protein RABH1b	SQ
AT3G16650.1	SQ	0.05882443177392164	0.49496773550618417	0.039416161597701345	0	3	0.09159476769653482	0.05882443177392164	0.23327440214747547	0.49496773550618417	0.4361433037322625	Q39190	Protein pleiotropic regulator PRL2	SQ
AT1G23190.1	SQ	0.09969532242853597	0.42067507500748746	0.02081030211260917	0	1	0.09969532242853597	0.13859201898394014	0.42067507500748746	0.257253866638593	0.3209797525789515	O49299	Probable phosphoglucomutase, cytoplasmic 1	SQ
AT4G35860.1	SQ	-0.08294211334415144	0.2023192533875158	0.018466748531750957	0	1	-0.08294211334415144	0.06490450927432603	0.2023192533875158	0.20140380768339483	0.28526136673166724	Q38922	Ras-related protein RABB1b	SQ
AT5G09490.1	SQ	-0.2559101198468351	0.6091407601326195	0.1368811141454982	0	3	-0.2559101198468351	0.39014536032543995	0.15768013451837473	0.6091407601326195	0.8650508799794546	Q9FY66	40S ribosomal protein S15-2	SQ
AT2G29900.1	SQ	-0.08622662907739667	0.27436577125991995	0.028432947623733915	0	1	0.15610295580888517	-0.08622662907739667	0.26845694525911745	0.27436577125991995	0.36059240033731665	Q9SIK7	Presenilin-like protein At2g29900	SQ
AT4G29060.1	SQ	-0.2247628112978358	0.3461139749398547	0.060515974216794	0	1	0.3461139749398547	0.22701770977439636	0.10191962033518319	-0.2247628112978358	0.5708767862376904	Q9SZD6	Elongation factor Ts, mitochondrial	SQ
AT5G58260.1	SQ	-0.1484646786482096	0.3317919678109444	0.04796167017752178	0	1	0.2527548097836446	0.267898013481405	-0.1484646786482096	0.3317919678109444	0.480256646459154	Q9LVM2	NAD(P)H-quinone oxidoreductase subunit N, chloroplastic	SQ
AT5G04170.1	SQ	0.14930255325779862	0.5254238987214237	0.03207667720536941	0	1	0.14930255325779862	0.5254238987214237	0.43228157054191024	0.20779857881192654	0.3761213454636251	Q9FYE4	Probable calcium-binding protein CML50	SQ
AT2G05710.1	SQ	-0.09749103675155418	0.1213207162600102	0.00842343277524195	1	1	-0.09749103675155418	0.04130357818410359	0.053443468237524036	0.1213207162600102	0.21881175301156439	Q9SIB9	Aconitate hydratase 3, mitochondrial	SQ
AT2G34430.1	SQ	0.19680800640623725	0.7896762040954995	0.06605680838254921	0	1	0.3126414435675472	0.7896762040954995	0.19680800640623725	0.46314561421186295	0.5928681976892622	Q39142	Chlorophyll a-b binding protein, chloroplastic	SQ
AT1G60970.1	SQ	-8.110196177754199	7.831370587967541	42.39446367908726	0	4	7.831370587967541	0.2788255897866588	-8.110196177754199	0.0	15.94156676572174	Q940S5	Coatomer subunit zeta-1	SQ
AT1G59500.1	SQ	-0.22036242664838157	0.5670253733535537	0.11828563436215822	0	1	0.20150274709027008	0.5670253733535537	0.42586259477998833	-0.22036242664838157	0.7873878000019353	Q9LQ68	Indole-3-acetic acid-amido synthetase GH3.4	SQ
AT1G09100.1	SQ	-0.283581936265596	0.3677616698957225	0.10380938702270477	0	1	-0.283581936265596	-0.07002805171831361	0.3529003770404475	0.3677616698957225	0.6513436061613185	O04019	26S proteasome regulatory subunit 6A homolog B	SQ
AT4G09020.1	SQ	-0.03656590153304645	0.35037558174313327	0.030030683304793554	0	1	-0.03656590153304645	0.086689450392041	0.25969212169661016	0.35037558174313327	0.3869414832761797	Q9M0S5	Isoamylase 3, chloroplastic	SQ
AT1G69520.1	SQ	0.17105196026089028	0.6576072388855667	0.04893105638466879	0	3	0.21602572461834219	0.17105196026089028	0.40249757518716467	0.6576072388855667	0.4865552786246764	F4I259	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	SQ
AT4G02280.1	SQ	-0.45608222293886025	1.1112350237190929	0.5534788315811174	0	3	1.1072822706308882	0.39809107779533764	-0.45608222293886025	1.1112350237190929	1.5673172466579532	Q9M111	Sucrose synthase 3	SQ
AT1G13950.1	SQ	-0.08569770655376172	0.4228194750903973	0.04651184738519489	0	1	0.22430866632055144	0.29150696704452045	0.4228194750903973	-0.08569770655376172	0.508517181644159	Q9XI91	Eukaryotic translation initiation factor 5A-1	SQ
AT1G16980.1	SQ	-0.005410191380002308	0.5970169920070931	0.0750951262849441	0	2	0.5970169920070931	0.1260550375225358	0.4203888663722429	-0.005410191380002308	0.6024271833870954	Q9FZ57	Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 2	SQ
AT4G34490.1	SQ	0.0005644563286433739	0.2933631160627156	0.016415312960400098	0	1	0.09689565127393676	0.20951412200932995	0.2933631160627156	0.0005644563286433739	0.2927986597340722	O65902	Cyclase-associated protein 1	SQ
AT5G08730.1	SQ	0.18236841563697723	1.2753962018930614	0.3173138295271259	0	6	0.22452566557832984	0.18236841563697723	1.2753962018930614	1.057422759370876	1.0930277862560842	Q9C5A4	Probable E3 ubiquitin-protein ligase ARI16	SQ
AT1G55740.1	SQ	-0.01905582741868048	0.6835474251522058	0.10260866849195728	0	3	0.030294815794449714	-0.01905582741868048	0.21456963086505892	0.6835474251522058	0.7026032525708863	Q84VX0	Probable galactinol--sucrose galactosyltransferase 1	SQ
AT2G07698.1	SQ	-0.03374914160619678	0.26956599055106556	0.02111181462764435	0	1	-0.03374914160619678	0.022296914897931248	0.26956599055106556	0.20846360128349609	0.30331513215726236	F4IMB5	ATPase, F1 complex, alpha subunit protein	SQ
AT4G17890.1	SQ	0.03404118147909246	0.2954619019801607	0.014919743775266095	1	1	0.03404118147909246	0.11835557338125888	0.2954619019801607	0.03880981109131788	0.26142072050106824	Q8H100	Probable ADP-ribosylation factor GTPase-activating protein AGD8	SQ
AT2G14540.1	SQ	-0.06262111682694409	0.7928407041910572	0.14417371731010917	0	6	0.5898027705413993	-0.06262111682694409	0.7928407041910572	0.6496284834524307	0.8554618210180013	Q9ZQR6	Serpin-Z2	SQ
AT1G06030.1	SQ	-0.08448706415070192	0.26317046742264233	0.025564421383368962	0	1	-0.08448706415070192	0.10638934459197683	0.26317046742264233	0.24138743424633918	0.3476575315733442	Q9LNE3	Probable fructokinase-2	SQ
AT1G50920.1	SQ	-0.4931409286818547	-0.17803910835070966	0.02269710083951662	1	4	-0.17803910835070966	-0.17964503731315715	-0.4931409286818547	-0.22902917011280505	0.3151018203311451	Q9C6I8	Nucleolar GTP-binding protein 1	SQ
AT1G54340.1	SQ	0.20450948179570042	0.21867320344285798	3.521440807500904e-05	0	1	0.20927240284178092	0.21867320344285798	0.21234707935849795	0.20450948179570042	0.014163721647157568	Q9SLK0	Peroxisomal isocitrate dehydrogenase [NADP]	SQ
AT4G26230.1	SQ	-0.894404506342153	0.07534500890069157	0.1990157024963217	1	4	-0.6072851350374961	0.07534500890069157	-0.8419971333526372	-0.894404506342153	0.9697495152428446	Q9STR1	60S ribosomal protein L31-2	SQ
AT5G12250.1	SQ	0.013440162795485345	0.4808570827919358	0.03836869379312369	0	5	0.013440162795485345	0.22669796135973205	0.4808570827919358	0.3266487724210877	0.46741691999645046	P29514	Tubulin beta-6 chain	SQ
AT2G45140.1	SQ	-0.11029107464691379	0.003893599812572113	0.0022565227429299666	1	1	0.003893599812572113	-0.033879831163599876	-0.04825792918126039	-0.11029107464691379	0.11418467445948591	Q9SHC8	Vesicle-associated protein 1-2	SQ
AT3G08590.2	SQ	-0.07421732947881968	0.05374564455927039	0.002930737193036909	1	1	-0.07421732947881968	0.05374564455927039	0.019873704420132213	-0.0010636888190868094	0.12796297403809007	Q9M9K1	Probable 2,3-bisphosphoglycerate-independent phosphoglycerate mutase 2	SQ
AT5G03200.1	SQ	0.14810628320305214	0.34414539258078686	0.006958408732382452	0	1	0.14810628320305214	0.2878043169045021	0.23416017104129075	0.34414539258078686	0.19603910937773472	Q9LYW5	Probable E3 ubiquitin-protein ligase LUL1	SQ
AT3G52180.1	SQ	0.03163057859618052	0.30818279786396485	0.013912354339566432	0	1	0.03163057859618052	0.17222652480627917	0.23892374840814165	0.30818279786396485	0.27655221926778434	Q9FEB5	Phosphoglucan phosphatase DSP4, chloroplastic	SQ
AT1G09330.1	SQ	-0.2339044080860605	0.39739677003638485	0.07840371083721202	0	1	0.09305491269005699	-0.2339044080860605	0.3041639855464968	0.39739677003638485	0.6313011781224454	Q8LEK2	Golgi apparatus membrane protein-like protein ECHIDNA	SQ
AT2G42880.1	SQ	-0.3240671409127312	0.16148978078496673	0.044403205631918456	1	1	-0.005510591427960279	0.16148978078496673	-0.17984984490324743	-0.3240671409127312	0.48555692169769793	Q9SJG9	Mitogen-activated protein kinase 20	SQ
ATCG00780.1	SQ	-0.2199649902430439	0.449634425781854	0.09158557828791984	0	1	0.3453156862303016	0.449634425781854	0.04948469077557393	-0.2199649902430439	0.6695994160248979	P56792	50S ribosomal protein L14, chloroplastic	SQ
AT2G17980.1	SQ	-0.04339183223017445	0.06397486872524004	0.0026731528456640577	1	1	-0.014473394939103545	0.06397486872524004	-0.04339183223017445	0.05165894826305595	0.10736670095541448	Q9SL48	SEC1 family transport protein SLY1	SQ
AT3G08580.2	SQ	-0.3510679995192843	0.6219488432262932	0.22281361749593706	0	3	-0.29068207256172535	-0.3510679995192843	0.30752563201350314	0.6219488432262932	0.9730168427455774	P31167	ADP,ATP carrier protein 1, mitochondrial	SQ
AT1G54320.1	SQ	-0.45084348248645534	0.5550921451131534	0.20114131215906286	0	1	0.5550921451131534	-0.45084348248645534	0.2891197527067477	-0.15178151290889486	1.0059356275996088	Q9SLK2	ALA-interacting subunit 3	SQ
AT1G50320.1	SQ	0.5530693999514333	2.2279406086136073	0.6169843349581959	0	2	0.5809447276617581	1.244107343651459	2.2279406086136073	0.5530693999514333	1.674871208662174	Q8LD49	Thioredoxin X, chloroplastic	SQ
