ID	GO_C	GO_P	LFCDIFF	CLUSTER	ISPHOS	LFC_0-1	LFC_1-2	LFC_2-3	LFC_3-4	LFC_4-5	LFC_5-6	LFC_6-7	LFC_7-8	LFC_8-9	LFC_9-10	LFC_10-11	LFC_11-12	MAX	MIN	NAME	UNIPROTID	VAR	TISSUE	SOURCETISSUE
AT3G04790.1			1.3499915692982503	5	0	0.4205387765926195	0.7062382281613431	-0.6437533411369072	0.30923260501728117									0.7062382281613431	-0.6437533411369072	Probable ribose-5-phosphate isomerase 3, chloroplastic	Q9S726	0.34291698898919826	SH	EB
AT2G28390.1			0.277306148405825	1	1	-0.008755811003375179	-0.19397914480123835	0.08332700360458664	-0.04758089668463275									0.08332700360458664	-0.19397914480123835	Vacuolar fusion protein MON1 homolog	Q9SKN1	0.013313528396741067	SH	EB
AT1G76450.1			0.7522326098091517	1	0	0.6699732938796136	0.37404522386131006	-0.0822593159295382	0.20402879374077557									0.6699732938796136	-0.0822593159295382	PsbP domain-containing protein 3, chloroplastic	Q9S720	0.0991343250314956	SH	EB
AT2G39730.1			1.2181607815000013	1	1	0.7954118312477543	-0.422748950252247	0.11099355450522805	0.06276978992186907									0.7954118312477543	-0.422748950252247	Ribulose bisphosphate carboxylase/oxygenase activase, chloroplastic	P10896	0.2510036223131415	SH	EB
AT2G05990.2			1.4375093256759166	5	0	0.3399504018923859	0.8867411342101175	-0.5507681914657991	0.3115442765247093									0.8867411342101175	-0.5507681914657991	Enoyl-[acyl-carrier-protein] reductase [NADH], chloroplastic	Q9SLA8	0.3528361587007689	SH	EB
AT5G09920.1			1.849194678104991	5	0	0.2632723143640651	1.130060104231007	-0.719134573873984	0.4578335516932512									1.130060104231007	-0.719134573873984	DNA-directed RNA polymerase II subunit 4	O48890	0.5842468254884098	SH	EB
AT5G51010.1			1.2743046400812177	5	0	0.3075324518832752	0.7176303088616196	-0.5566743312195981	0.3514222148509708									0.7176303088616196	-0.5566743312195981	Rubredoxin-like superfamily protein	Q9FI47	0.2916299956991116	SH	EB
AT5G19220.1			1.8752118565980846	3	0	0.8851299724423611	1.1267011482520641	-0.7485107083460206	0.41840474694747826									1.1267011482520641	-0.7485107083460206	Glucose-1-phosphate adenylyltransferase large subunit 1, chloroplastic	P55229	0.6937304935043297	SH	EB
AT1G30380.1			1.7603294046175986	2	0	0.7932964982726158	0.8496895796520683	-0.9106398249655304	0.20788309054417212									0.8496895796520683	-0.9106398249655304	Photosystem I reaction center subunit psaK, chloroplastic	Q9SUI5	0.6675880604973924	SH	EB
AT5G43750.1			0.618465952724363	1	0	0.019830209247439858	-0.34653157917030447	0.2719343735540585	-0.3067388452685274									0.2719343735540585	-0.34653157917030447	Photosynthetic NDH subunit of subcomplex B 5, chloroplastic	Q9FG89	0.08528092563116361	SH	EB
AT3G17930.1			0.5217096198624562	1	0	0.3411068618873229	0.03451772867569708	-0.18060275797513328	0.19720133397659279									0.3411068618873229	-0.18060275797513328	AT3g17930/MEB5_15	Q94BY7	0.05019711134415054	SH	EB
ATCG00020.1			1.0716681547241662	1	0	0.5489687021639728	0.551799112276337	-0.519869042447829	0.3361929711530224									0.551799112276337	-0.519869042447829	Photosystem II protein D1	P83755	0.2596247050254851	SH	EB
ATCG00480.1			0.6801474347459036	1	1	0.5097248156699453	0.27817907989802376	-0.1704226190759582	0.13321066738620446									0.5097248156699453	-0.1704226190759582	ATP synthase subunit beta, chloroplastic	P19366	0.08103578018331486	SH	EB
AT4G02770.1			0.9599635550161176	1	0	0.6625058060114214	0.4574481300776846	-0.2974577490046963	0.22830722347546664									0.6625058060114214	-0.2974577490046963	Photosystem I reaction center subunit II-1, chloroplastic	Q9S7H1	0.170910361177788	SH	EB
AT3G21670.1			1.383451831284573	1	1	0.2724524580487256	-0.7748696609805178	0.6085821703040551	-0.15884487178407172									0.6085821703040551	-0.7748696609805178	Protein NRT1/ PTR FAMILY 6.4	Q9LVE0	0.35652116387557925	SH	EB
AT5G02160.1			1.8768708543911532	2	0	0.6229267739208526	0.9361066196185832	-0.9407642347725701	0.5377070250545479									0.9361066196185832	-0.9407642347725701	AT5g02160	Q9FPH2	0.7014764415969412	SH	EB
AT3G50820.1			1.8036621095717607	3	0	1.2963185335178937	0.8980295715796118	-0.5073435760538669	0.3748669678190701									1.2963185335178937	-0.5073435760538669	Oxygen-evolving enhancer protein 1-2, chloroplastic	Q9S841	0.607331027368239	SH	EB
AT5G51545.1			0.8118617964691343	1	0	0.67219472017856	0.2716193804703249	-0.1396670762905743	0.23555500474029833									0.67219472017856	-0.1396670762905743	Protein LOW PSII ACCUMULATION 2, chloroplastic	F4KDA6	0.11012360160427787	SH	EB
AT1G42970.1			1.073859001599144	1	1	0.7433734570156899	0.41654255882029084	-0.3304855445834542	0.2413985208368956									0.7433734570156899	-0.3304855445834542	Glyceraldehyde-3-phosphate dehydrogenase GAPB, chloroplastic	P25857	0.20231235279002155	SH	EB
AT3G55330.1			0.5430301940747433	1	0	0.4892959846332119	-0.016628094201910783	-0.053734209441531344	0.10336513253855732									0.4892959846332119	-0.053734209441531344	PsbP-like protein 1, chloroplastic	P82538	0.06168658577690577	SH	EB
AT2G46610.1			1.3070341595693316	1	1	0.03345278202846648	-0.7048300345670959	0.6022041250022356	-0.29972951733477615									0.6022041250022356	-0.7048300345670959	Serine/arginine-rich splicing factor RS31A	Q9ZPX8	0.3054565892121692	SH	EB
AT1G32470.1			1.236868062245783	1	0	1.0212476786578897	0.20059062038171624	-0.21562038358789337	0.12561991722954757									1.0212476786578897	-0.21562038358789337	Glycine cleavage system H protein 3, mitochondrial	Q9LQL0	0.2750639039001486	SH	EB
AT4G01050.1			1.0862204870427137	3	1	0.7123392671268874	0.5601872045421381	-0.3738812199158262	0.20877472287745066									0.7123392671268874	-0.3738812199158262	Rhodanese-like domain-containing protein 4, chloroplastic	Q9M158	0.2326720790297239	SH	EB
AT2G19710.1			0.4658175335599438	1	1	0.011195530330516122	-0.2775688725017878	0.18824866105815605	-0.06401017352544143									0.18824866105815605	-0.2775688725017878	Regulator of Vps4 activity in the MVB pathway protein	F4ITF9	0.037218033453486656	SH	EB
AT1G13160.1			1.5729047143457402	1	0	-0.10910085567874378	-0.8851136877863133	0.6877910265594268	-0.17796295121049252									0.6877910265594268	-0.8851136877863133	Protein SDA1	Q0WVH7	0.41379966087074554	SH	EB
AT3G52960.1			1.324450477172525	3	0	0.7610218607617154	0.8044090379365318	-0.5200414392359931	0.26158864229055445									0.8044090379365318	-0.5200414392359931	Peroxiredoxin-2E, chloroplastic	Q949U7	0.3793506498513051	SH	EB
AT5G05760.1			0.6710676137999182	1	1	0.11297856871905136	-0.3618789453150404	0.3091886684848778	-0.02013998317443065									0.3091886684848778	-0.3618789453150404	Syntaxin-31	Q9FFK1	0.07977360267356384	SH	EB
AT5G48810.1			0.3949779518085258	1	1	0.13397289866130746	0.12432204879477411	-0.18713019052718524	0.20784776128134058									0.20784776128134058	-0.18713019052718524	Cytochrome B5 isoform D	Q9ZWT2	0.030720371046381496	SH	EB
AT2G24280.1			0.5435445403337357	1	0	0.5020027776997814	-0.041541762633954225	0.03111169615636626	0.028669119808162977									0.5020027776997814	-0.041541762633954225	Alpha/beta-Hydrolases superfamily protein	Q93Z34	0.06261982408029278	SH	EB
AT1G55670.1			2.766327769495307	2	0	0.8709317458644523	1.432083612127415	-1.3342441573678923	0.7597566729580743									1.432083612127415	-1.3342441573678923	Photosystem I reaction center subunit V, chloroplastic	Q9S7N7	1.4732903664051886	SH	EB
AT5G66570.1			0.9929009109316258	1	0	0.6369334444136636	0.5285620135302376	-0.3559674665179622	0.24965369128638926									0.6369334444136636	-0.3559674665179622	Oxygen-evolving enhancer protein 1-1, chloroplastic	P23321	0.19787845276786634	SH	EB
AT3G44300.1			0.6110261396602238	1	0	0.5120464552661209	0.20249370061104544	-0.09897968439410285	0.08579525790748697									0.5120464552661209	-0.09897968439410285	Nitrilase 2	P32962	0.06579270351756197	SH	EB
ATCG00380.1			0.9453189499798405	1	0	0.3647862255682836	-0.37129272144719844	0.574026228532642	-0.00622318056984654									0.574026228532642	-0.37129272144719844	30S ribosomal protein S4, chloroplastic	P56799	0.17390288651284078	SH	EB
AT1G04410.1			0.5639144419365758	1	1	0.06158487985406014	-0.3051155584089078	0.25879888352766794	-0.09442348759156063									0.25879888352766794	-0.3051155584089078	Malate dehydrogenase 1, cytoplasmic	P93819	0.05707148961410884	SH	EB
AT1G07110.1			0.366243334472894	1	1	0.13966211033839443	-0.20921864665632922	0.15702468781656476	-0.057096801110317036									0.15702468781656476	-0.20921864665632922	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase	Q9MB58	0.030321379907566032	SH	EB
ATCG00670.1			1.4580153029182235	5	0	0.3294886947876949	0.8181604322254158	-0.6398548706928078	0.5875970826755104									0.8181604322254158	-0.6398548706928078	Chloroplastic ATP-dependent Clp protease proteolytic subunit 1	P56772	0.410887777861166	SH	EB
AT1G23740.1			0.8728818664151389	1	0	0.6301031915540634	0.19244367017275876	-0.24277867486107554	0.13951370856270442									0.6301031915540634	-0.24277867486107554	NADPH-dependent alkenal/one oxidoreductase, chloroplastic	Q9ZUC1	0.12770951558920365	SH	EB
AT4G37925.1			0.5314026803082046	1	0	0.05925906393835855	-0.05127477981698659	-0.27708757398302164	0.25431510632518295									0.25431510632518295	-0.27708757398302164	NAD(P)H-quinone oxidoreductase subunit M, chloroplastic	Q2V2S7	0.04917992135734648	SH	EB
AT2G24820.1			1.2998513675672396	5	0	0.5098907102505561	0.7475752457976776	-0.552276121769562	0.2424889966813388									0.7475752457976776	-0.552276121769562	Protein TIC 55, chloroplastic	Q9SK50	0.31938110701839734	SH	EB
ATCG00340.1			1.028836100462681	1	0	0.7111370446821328	0.4473437902752683	-0.3176990557805482	0.34168866391684616									0.7111370446821328	-0.3176990557805482	Photosystem I P700 chlorophyll a apoprotein A2	P56767	0.19131903630422	SH	EB
AT4G28740.1			2.7834452050450755	2	0	1.7765851911274406	0.6259824818580337	-1.0068600139176347	0.33591733997312934									1.7765851911274406	-1.0068600139176347	LOW PSII ACCUMULATION-like protein	F4JM22	1.3083617571738004	SH	EB
AT1G75690.1			2.481336560806941	2	0	0.729000095637997	1.031862868446233	-1.4494736923607079	0.26887318946988104									1.031862868446233	-1.4494736923607079	Protein disulfide-isomerase LQY1, chloroplastic	Q8GSJ6	1.2284242548707436	SH	EB
AT3G61860.1			0.7772397898175714	1	1	-0.13577833629595001	-0.419534931461743	0.35770485835582844	-0.09865073145732763									0.35770485835582844	-0.419534931461743	Serine/arginine-rich splicing factor RS31	P92964	0.10339589273222594	SH	EB
AT4G31700.1			0.8269636815639845	1	1	0.11060165736811425	-0.46181039182031763	0.3651532897436668	-0.04821102669545187									0.3651532897436668	-0.46181039182031763	40S ribosomal protein S6-1	O48549	0.12028974831528026	SH	EB
AT5G17170.1			1.352121682221734	3	0	0.7604011484997252	0.8228063100683951	-0.5293153721533388	0.40751970505694385									0.8228063100683951	-0.5293153721533388	Rubredoxin family protein	Q9FFJ2	0.38917869922414855	SH	EB
AT2G31390.1			0.6545364093411217	1	0	-0.1190208431248155	-0.45558736273741623	0.1989490466037054	-0.009668343396518906									0.1989490466037054	-0.45558736273741623	Probable fructokinase-1	Q9SID0	0.07476022837237964	SH	EB
AT5G23060.1			1.0958905159376475	3	1	0.8455613776007438	0.45712807053751564	-0.2503291383369036	0.23426807079679662									0.8455613776007438	-0.2503291383369036	Calcium sensing receptor, chloroplastic	Q9FN48	0.20921105840620435	SH	EB
AT1G15820.1			1.4155759805667294	5	0	-0.6442206344218115	0.7713553461449179	0.07279617924994543	0.32235466207463753									0.7713553461449179	-0.6442206344218115	Chlorophyll a-b binding protein, chloroplastic	Q9LMQ2	0.3503418526617495	SH	EB
AT5G13370.1			1.9927205911551464	5	0	0.3448779203505214	1.094589539173882	-0.8981310519812644	0.41475665184486105									1.094589539173882	-0.8981310519812644	Indole-3-acetic acid-amido synthetase GH3.15	Q8GZ29	0.6890670071480827	SH	EB
AT3G46780.1			1.3509255787264323	3	1	0.9642857744503436	0.6354241365083491	-0.3866398042760888	0.31924698827483755									0.9642857744503436	-0.3866398042760888	Protein PLASTID TRANSCRIPTIONALLY ACTIVE 16, chloroplastic	Q9STF2	0.33267364865439447	SH	EB
AT5G58250.1			1.8649257349692947	5	0	0.293537863137225	1.2012508143887723	-0.6636749205805224	0.5378187574046995									1.2012508143887723	-0.6636749205805224	YCF54	Q9LVM3	0.596795784992494	SH	EB
AT5G11040.1			0.5686311951828691	1	1	0.20089687504113832	-0.3216667028352967	0.24696449234757234	-0.016900932263903937									0.24696449234757234	-0.3216667028352967	Trafficking protein particle complex II-specific subunit 120 homolog	Q9FY61	0.06737328137555541	SH	EB
AT3G52840.1			1.4882744590669499	1	0	-0.08991047224198495	-0.9533541730475394	0.5349202860194104	-0.1788336843122097									0.5349202860194104	-0.9533541730475394	Beta-galactosidase 2	Q9LFA6	0.3723452851434313	SH	EB
AT5G01530.1			0.8653552039693828	1	1	0.6061299997872158	0.5456220913917202	-0.25922520418216694	0.38161261105259964									0.6061299997872158	-0.25922520418216694	Chlorophyll a-b binding protein CP29.1, chloroplastic	Q07473	0.15735502317733982	SH	EB
AT5G38660.2			0.8299293678081886	1	0	0.5585771786529947	0.29909936922049607	-0.2713521891551939	0.2625161380469454									0.5585771786529947	-0.2713521891551939	Acclimation of photosynthesis to environment	A0A219HZL6	0.12129436107909046	SH	EB
AT4G09650.1			2.8522357699457013	2	0	0.7769583968678742	1.5642251590210057	-1.2880106109246956	0.3990865826617059									1.5642251590210057	-1.2880106109246956	ATP synthase subunit delta, chloroplastic	Q9SSS9	1.4471472329993167	SH	EB
AT3G04120.1			0.2788470096166557	1	1	0.21970322530309408	-0.059143784313561626	0.02321355832437011	-0.01684545483520156									0.21970322530309408	-0.059143784313561626	Glyceraldehyde-3-phosphate dehydrogenase GAPC1, cytosolic	P25858	0.01520797726459093	SH	EB
AT2G21280.1			0.45073348879145986	1	0	0.2388982395558563	-0.21183524923560357	0.06709318415560432	0.08045880694752193									0.2388982395558563	-0.21183524923560357	Epimerase family protein SDR39U1 homolog, chloroplastic	Q9SJU9	0.03509968624092742	SH	EB
AT2G40510.1			0.8086037827258179	1	1	-0.027023504611681574	-0.48284696500553015	0.3257568177202877	-0.05747950035006531									0.3257568177202877	-0.48284696500553015	40S ribosomal protein S26-2	Q8LPJ7	0.1095670152883773	SH	EB
AT4G09980.1			0.4048986645634427	1	1	0.12479214137425204	-0.23141461166993382	0.1734840528935089	-0.10574385882303813									0.1734840528935089	-0.23141461166993382	N6-adenosine-methyltransferase non-catalytic subunit MTB	Q94AI4	0.036675441159716195	SH	EB
AT5G09380.1			1.9371213291781055	1	0	-0.041262475516014675	-1.1676749415240657	0.7694463876540399	-0.23219148261981307									0.7694463876540399	-1.1676749415240657	RNA polymerase III RPC4	Q9FY77	0.6327795465967849	SH	EB
AT3G12580.1			1.699939085005342	5	0	0.3948615783393487	0.9910315411643184	-0.7089075438410237	0.2983733885775956									0.9910315411643184	-0.7089075438410237	Probable mediator of RNA polymerase II transcription subunit 37c	Q9LHA8	0.4972681630254025	SH	EB
AT5G60860.1			0.6893017072801862	1	0	0.6440601722283044	0.27379477072628305	-0.045241535051881936	0.12450590496369121									0.6440601722283044	-0.045241535051881936	Ras-related protein RABA1f	Q9FJH0	0.08625462258990019	SH	EB
ATCG00540.1			0.8893449350384149	1	0	0.6444713478921313	0.3002493386373383	-0.2448735871462836	0.2098717655276251									0.6444713478921313	-0.2448735871462836	Cytochrome f	P56771	0.13420170398665898	SH	EB
AT5G54080.2			0.3953178355237361	1	0	0.18900266356610512	0.2283982162698056	-0.16691961925393048	0.014163679654837617									0.2283982162698056	-0.16691961925393048	Homogentisate 1,2-dioxygenase	Q9ZRA2	0.032813761681772	SH	EB
AT3G01480.1			0.8708219843342629	1	0	0.5280125516683483	0.38575713427034214	-0.3428094326659147	0.24075923717096298									0.5280125516683483	-0.3428094326659147	Peptidyl-prolyl cis-trans isomerase CYP38, chloroplastic	Q9SSA5	0.1461223353253655	SH	EB
AT1G37130.1			1.0879617061848719	1	0	0.4213319675485139	-0.5609181850121598	0.5270435211727119	6.376693589357675e-05									0.5270435211727119	-0.5609181850121598	Nitrate reductase [NADH] 2	P11035	0.24412718979451223	SH	EB
AT2G26080.1			0.5348608499906349	1	0	0.1958727224494434	-0.3335971027680239	0.20126374722261103	-0.0653080517449231									0.20126374722261103	-0.3335971027680239	Glycine dehydrogenase (decarboxylating) 2, mitochondrial	O80988	0.06480820196075472	SH	EB
AT3G55800.1			0.6494486707240514	1	0	0.5646873993790624	0.16770487664242062	-0.08476127134498906	0.08124907159812997									0.5646873993790624	-0.08476127134498906	Sedoheptulose-1,7-bisphosphatase, chloroplastic	P46283	0.07598870934172992	SH	EB
AT2G20890.1			1.4550175050316478	5	0	0.22124291871554405	1.0495193534827059	-0.40549815154894187	0.6131268665627665									1.0495193534827059	-0.40549815154894187	Protein THYLAKOID FORMATION 1, chloroplastic	Q9SKT0	0.3814608766865806	SH	EB
AT1G79040.1			1.5736383435222872	3	0	0.9184499662682319	0.7865092937551059	-0.6551883772540552	0.28358245379331315									0.9184499662682319	-0.6551883772540552	Photosystem II 10 kDa polypeptide, chloroplastic	P27202	0.5091267491529529	SH	EB
AT3G63190.1			0.17506674725443516	1	0	0.3227692705934812	0.3387497996254394	0.16368305237100422	0.16554500014296117									0.3387497996254394	0.16368305237100422	Ribosome-recycling factor, chloroplastic	Q9M1X0	0.009244584063557363	SH	EB
AT5G47190.1			0.6001748147802075	1	0	0.5882259087430489	-0.011948906037158561	0.2532685806621003	-0.00961674897237124									0.5882259087430489	-0.011948906037158561	50S ribosomal protein L19-2, chloroplastic	Q8RXX5	0.0807730428383744	SH	EB
AT1G67090.1			1.5337701839001903	3	1	0.9731967897117066	0.568331847190297	-0.5605733941884836	0.35580540527841664									0.9731967897117066	-0.5605733941884836	Ribulose bisphosphate carboxylase small chain 1A, chloroplastic	P10795	0.42140694640942883	SH	EB
AT1G06680.1			0.8361242182771079	1	0	0.5805299413711045	0.39273989709943113	-0.25559427690600345	0.22970934888627986									0.5805299413711045	-0.25559427690600345	Oxygen-evolving enhancer protein 2-1, chloroplastic	Q42029	0.1283233056057993	SH	EB
AT1G77760.1			1.524022926852123	1	1	0.753715721354514	-0.5876201794440792	0.9364027474080437	-0.2558744385700394									0.9364027474080437	-0.5876201794440792	Nitrate reductase [NADH] 1	P11832	0.558837903803228	SH	EB
AT3G44320.1			1.1112070715127607	1	0	0.4673255752204917	0.18400899426419015	-0.643881496292269	0.16769722649992017									0.4673255752204917	-0.643881496292269	Nitrilase 3	P46010	0.22909627913268013	SH	EB
AT1G21500.1			2.626340609471163	2	0	0.6138644046584868	1.487947824790422	-1.138392784680741	0.4790814968893899									1.487947824790422	-1.138392784680741	F24J8.11 protein	Q9LPK9	1.1986910692698272	SH	EB
AT1G03530.1			1.8754212208054426	1	0	-0.33009500079169535	-1.057362438013523	0.8180587827919197	-0.1748050780593057									0.8180587827919197	-1.057362438013523	F21B7.15	Q9LR70	0.5960984076119952	SH	EB
AT2G47750.1			2.919400597990589	3	0	1.1112408148058042	2.0942050062735778	-0.8251955917170112	0.7172625443268698									2.0942050062735778	-0.8251955917170112	Putative indole-3-acetic acid-amido synthetase GH3.9	O82243	1.4724392443610077	SH	EB
AT1G29920.1			0.2801014948748515	1	0	0.024280942506361057	0.05387553739498052	0.02252491149098035	0.3026264063658318									0.3026264063658318	0.02252491149098035	Chlorophyll a-b binding protein 2, chloroplastic	P0CJ48	0.01830598541101209	SH	EB
AT2G23670.1			3.4223744951229946	4	0	0.4650209260378755	1.8350809223283147	-1.5872935727946798	0.6582888162481488									1.8350809223283147	-1.5872935727946798	At2g23670/F26B6.32	O64835	2.022211565393356	SH	EB
AT1G32060.1			0.998103223615453	1	0	0.5432360012892334	0.5588638096147734	-0.43923941400067956	0.2236659118824036									0.5588638096147734	-0.43923941400067956	Phosphoribulokinase, chloroplastic	P25697	0.21796986323379597	SH	EB
AT5G22440.2			0.42940846786100856	1	0	0.06541181020306229	-0.08300014783020752	0.346408320030801	0.025078589730764034									0.346408320030801	-0.08300014783020752	60S ribosomal protein L10a-3	P59231	0.03349477982120943	SH	EB
AT5G16240.1			2.021988606860081	5	0	0.34042531203250614	1.1430928333665598	-0.8788957734935213	0.4386759613090348									1.1430928333665598	-0.8788957734935213	Stearoyl-[acyl-carrier-protein] 9-desaturase 1, chloroplastic	Q9LF04	0.7051090484798399	SH	EB
AT1G09340.1			0.9345466787922612	1	0	0.8237218567878357	-0.11082482200442549	-0.10297442807807962	0.18880165988243072									0.8237218567878357	-0.11082482200442549	Chloroplast stem-loop binding protein of 41 kDa b, chloroplastic	Q9SA52	0.1925198415418806	SH	EB
ATCG00560.1			4.314133746919069	2	0	2.94033905413632	2.094071752130382	-1.3737946927827491	0.6076186718795584									2.94033905413632	-1.3737946927827491	Photosystem II reaction center protein L	P60129	3.5775951729792097	SH	EB
AT2G42070.1			0.5717028073308901	1	1	0.514739660054095	-0.05696314727679504	0.02020674536337969	0.15868618317954852									0.514739660054095	-0.05696314727679504	Nudix hydrolase 23, chloroplastic	P93740	0.06415144689760131	SH	EB
